"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","115","","291,639","","",""
"1","과자(스낵과자)","니가타현","2016-10-22","1,408","불검출","불검출","적합"
"2","청주","히로시마현","2016-10-14","108","불검출","불검출","적합"
"3","폴리글리세린지방
산에스테르","미에현","2016-10-03","50","불검출","불검출","적합"
"4","캔디류(사탕)","아이치현","2016-11-16","310","불검출","불검출","적합"
"5","캔디류(사탕)","미에현","2016-11-01","253","불검출","불검출","적합"
"6","혼합제제","가나가와현","2016-10-28","250","불검출","불검출","적합"
"7","농산물조림","교토부","2016-11-04","100","불검출","불검출","적합"
"8","혼합장","나가노현","2016-11-02","8,064","불검출","불검출","적합"
"9","카레","아이치현","2016-09-12","240","불검출","불검출","적합"
"10","유탕면류","아이치현","2016-10-22","164","불검출","불검출","적합"
"11","캔디류(사탕)","미에현","2016-10-11","253","불검출","불검출","적합"
"12","볶은커피","아이치현","2016-10-28","24","불검출","불검출","적합"
