"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"59","조미된장","아이치현","2014-09-29","10,190","불검출","불검출","적합"
"60","조미된장","아이치현","2014-09-03","9,000","불검출","불검출","적합"
"61","인스턴트커피","효고현","2014-08-23","1,555.2","불검출","불검출","적합"
"62","기타주류","야마구치현","2014-09-17","600","불검출","불검출","적합"
"63","인스턴트커피","미에현","2014-08-17","240","불검출","불검출","적합"
"64","소스류","야마구치현","2014-07-15","400","불검출","불검출","적합"
"65","소스류","이와테현","2014-09-29","2,000","불검출","불검출","적합"
"66","기타주류","야마구치현","2014-09-08","700","불검출","불검출","적합"
"67","소스류","야마구치현","2014-06-02","320","불검출","불검출","적합"
"68","혼합제제","도치기현","2014-09-26","75","불검출","불검출","적합"
"69","고춧가루","효고현","2014-10-09","80","불검출","불검출","적합"
"70","고춧가루","효고현","2014-10-19","80","불검출","불검출","적합"
"71","캔디류(사탕)","아이치현","2014-10-02","396","불검출","불검출","적합"
"72","가공두부","오사카부","2014-10-02","5,000","불검출","불검출","적합"
"73","소스류","히로시마현","2014-09-18","1,260","불검출","불검출","적합"
"74","소스류","후쿠오카현","2014-10-01","3,000","불검출","불검출","적합"
"75","혼합제제","사이타마현","2014-09-19","10","불검출","불검출","적합"
"76","혼합제제","사이타마현","2014-09-26","100","불검출","불검출","적합"
"77","수산물가공품","훗카이도","2014-10-03","750","불검출","불검출","적합"
"78","소스류","지바현","2014-07-18","780","불검출","불검출","적합"
"79","수산물조림","에히메현","2014-10-06","176","불검출","불검출","적합"
"80","수산물가공품","에히메현","2014-10-06","204","불검출","불검출","적합"
"81","수산물가공품","에히메현","2014-10-06","180","불검출","불검출","적합"
"82","수산물가공품","에히메현","2014-09-30","96","불검출","불검출","적합"
"83","혼합제제","와카야마현","2014-07-29","500","불검출","불검출","적합"
"84","황산아연","나가노현","2014-09-24","200","불검출","불검출","적합"
"85","당류가공품","오사카부","2014-07-09","15.31","불검출","불검출","적합"
"86","당류가공품","오사카부","2014-07-09","14.1","불검출","불검출","적합"
"87","소스류","히로시마현","2014-09-18","1,260","불검출","불검출","적합"
"88","소스류","히로시마현","2014-10-04","2,443.2","불검출","불검출","적합"
"89","소스류","히로시마현","2014-10-07","2,760","불검출","불검출","적합"
