"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","86건","","182,131","","",""
"1","국수","야마구치현","2014-09-30","5,010","불검출","불검출","적합"
"2","국수","야마구치현","2014-09-25","815.4","불검출","불검출","적합"
"3","치자청색소","효고현","2014-10-07","50","불검출","불검출","적합"
"4","당류가공품","시즈오카현","2014-07-22","550","불검출","불검출","적합"
"5","젤라틴","시즈오카현","2014-08-21","80","불검출","불검출","적합"
"6","소스류","아이치현","2014-06-07","56","불검출","불검출","적합"
"7","오메가-3지방산
함유유지(원료성)","시가현","2014-03-14","112","불검출","불검출","적합"
"8","향미유","가고시마현","2014-06-10","99","불검출","불검출","적합"
"9","조미건어포류","아오모리현","2014-09-13","5","불검출","불검출","적합"
"10","조미건어포류","후쿠오카현","2014-08-22","12.7","불검출","불검출","적합"
"11","조미건어포류","야마나시현","2014-09-11","18.9","불검출","불검출","적합"
"12","소스류","후쿠오카현","2014-09-27","38.8","불검출","불검출","적합"
"13","곡류가공품","효고현","2014-09-08","2,200","불검출","불검출","적합"
"14","혼합제제","효고현","2014-10-01","34","불검출","불검출","적합"
"15","건어포류","교토부","2014-09-25","1,000","불검출","불검출","적합"
"16","즉석조리식품","가가와현","2014-09-16","4,992","불검출","불검출","적합"
