"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장갈치","오이타현","2014-10-23","925","불검출","불검출","적합"
"22","냉장갈치","히로시마현","2014-10-23","66","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2014-10-23","544","불검출","불검출","적합"
"24","냉장갈치","에히메현","2014-10-23","312","불검출","불검출","적합"
"25","활가리비","홋카이도","2014-10-23","6,460","불검출","불검출","적합"
"26","냉장갈치","야마구치현","2014-10-23","1,260","불검출","불검출","적합"
"27","냉장갈치","에히메현","2014-10-23","184","불검출","불검출","적합"
"28","냉장민어(수조기)","야마구치현","2014-10-23","81","불검출","불검출","적합"
"29","냉장갈치","와카야마현","2014-10-23","384","불검출","불검출","적합"
"30","냉장민어(수조기)","가가와현","2014-10-23","46","불검출","불검출","적합"
"31","마른해삼(자숙)","시마네현","2014-10-23","255","불검출","불검출","적합"
