"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","119건","","165,850","","",""
"1","양조간장","오사카부","2014-09-24","750","불검출","불검출","적합"
"2","혼합제제","효고현","2014-09-30","50","불검출","불검출","적합"
"3","구연산","가고시마현","2014-06-26","25","불검출","불검출","적합"
"4","구연산삼나트륨","가고시마현","2014-08-08","25","불검출","불검출","적합"
"5","과자(쿠키)","오카야마현","2014-09-01","135","불검출","불검출","적합"
"6","과자(비스킷)","이바라키현","2014-08-21","39.6","불검출","불검출","적합"
"7","과자(비스킷)","이바라키현","2014-08-21","144","불검출","불검출","적합"
"8","과자(비스킷)","이바라키현","2014-08-21","144","불검출","불검출","적합"
"9","카레","사이타마현","2014-08-02","60","불검출","불검출","적합"
"10","카레","나가노현","2014-08-06","700","불검출","불검출","적합"
"11","혼합제제","시가현","2014-09-10","400","불검출","불검출","적합"
"12","혼합제제","시가현","2014-09-26","3,940","불검출","불검출","적합"
"13","과자(쿠키)","니가타현","2014-09-19","216","불검출","불검출","적합"
"14","과자(쿠키)","니가타현","2014-09-18","162","불검출","불검출","적합"
"15","음료베이스","가나가와현","2014-09-01","722.11","불검출","불검출","적합"
"16","기타소금","시즈오카현","2014-09-01","126","불검출","불검출","적합"
"17","소스류","후쿠오카현","2014-09-11","1,584","불검출","불검출","적합"
