"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","야마구치현","2017-11-06","84","불검출","불검출","적합"
"2","냉장갈치","오이타현","2017-11-06","390","불검출","불검출","적합"
"3","냉장돔(참돔)","야마구치현","2017-11-06","275","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2017-11-06","3,496","불검출","불검출","적합"
"5","냉장갈치","후쿠오카현","2017-11-06","928","불검출","불검출","적합"
"6","냉장가오리","에히메현","2017-11-06","170","불검출","불검출","적합"
"7","활가리비","홋카이도","2017-11-06","6,662","불검출","불검출","적합"
"8","냉장돔(황돔)","야마구치현","2017-11-06","265","불검출","불검출","적합"
"9","냉동새우(북쪽분홍새우)","후쿠이현","2017-11-06","1,020","불검출","불검출","적합"
"10","마른해삼(자숙)","시마네현","2017-11-06","156","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2017-11-06","2,022","불검출","불검출","적합"
"12","냉장갈치","오이타현","2017-11-06","995","불검출","불검출","적합"
"합계","","-","-","16,463","-","-","-"
