"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","103","","168,917","","",""
"1","베타-카로틴","오사카부","2016-06-17","660","불검출","불검출","적합"
"2","기타가공품","이바라키현","2016-06-30","27,000","불검출","불검출","적합"
"3","과자(스낵과자)","아이치현","2016-06-28","528","불검출","불검출","적합"
"4","기타가공품(참깨분)","미에현","2016-06-16","72","불검출","불검출","적합"
"5","건어포류","효고현","2016-06-28","70","불검출","불검출","적합"
"6","과자(비스킷)","효고현","2016-06-30","249","불검출","불검출","적합"
"7","과자(스낵과자)","아이치현","2016-06-27","360","불검출","불검출","적합"
"8","국수","사이타마현","2016-07-05","1,320","불검출","불검출","적합"
"9","된장","나가사키현","2016-06-29","150","불검출","불검출","적합"
"10","혼합제제","오사카부","2016-07-12","500","불검출","불검출","적합"
"11","혼합제제","시가현","2016-06-15","200","불검출","불검출","적합"
"12","오메가-3지방산함
유유지 제품","시즈오카현","2016-05-31","18","불검출","불검출","적합"
