"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"73","혼합제제","오사카부","2015-01-28","1,224","불검출","불검출","적합"
"74","혼합제제","오사카부","2015-01-22","400","불검출","불검출","적합"
"75","과자(스낵과자)","니가타현","2015-01-30","594","불검출","불검출","적합"
"76","L-멘톨","시즈오카현","2014-10-31","2,000","불검출","불검출","적합"
"77","기타가공품","이바라키현","2015-01-12","27,000","불검출","불검출","적합"
"78","밀가루","후쿠오카현","2015-01-07","1,000","불검출","불검출","적합"
"79","카레","시즈오카현","2014-12-04","514","불검출","불검출","적합"
"80","밀가루","후쿠오카현","2014-11-14","2,400","불검출","불검출","적합"
"81","혼합제제","도쿄도","2015-01-26","150","불검출","불검출","적합"
"82","정제,가공을거쳐야
하는식품원료","도치기현","2014-07-18","16,208","불검출","불검출","적합"
