"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동상어(청상아리,F)","인도양","2019-08-08","1,950","불검출","불검출","적합"
"2","냉동돔(붉돔)","후쿠오카현","2019-08-08","28,620","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2019-08-08","8,120","불검출","불검출","적합"
"4","냉동돔(참돔)","후쿠오카현","2019-08-08","15,315","불검출","불검출","적합"
"5","활장어(먹장어)","후쿠오카현","2019-08-08","3,017","불검출","불검출","적합"
"6","냉동가오리","야마구치현","2019-08-08","180","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2019-08-08","150","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2019-08-08","7,032","불검출","불검출","적합"
"9","냉동홍어","홋카이도","2019-08-08","14,679","불검출","불검출","적합"
"10","냉동새치(돛새치)","인도양","2019-08-08","10,890","불검출","불검출","적합"
"합계","","-","-","89,953","-","-","-"
