"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"101","당류가공품","오사카부","2015-01-01","57","불검출","불검출","적합"
"102","당류가공품","오사카부","2015-02-01","57","불검출","불검출","적합"
"103","당류가공품","교토부","2015-01-01","58","불검출","불검출","적합"
"104","당류가공품","교토부","2015-02-01","44","불검출","불검출","적합"
"105","향신료조제품","사이타마현","2015-01-09","7.2","불검출","불검출","적합"
"106","조미된장","나가노현","2015-02-16","8,000","불검출","불검출","적합"
"107","장류절임","나가노현","2015-02-23","520.8","불검출","불검출","적합"
"108","향신료조제품","사이타마현","2015-01-06","27","불검출","불검출","적합"
"109","혼합제제","도쿄도","2015-02-18","15","불검출","불검출","적합"
"110","혼합제제","도쿄도","2015-02-18","15","불검출","불검출","적합"
"111","빵류(그외 빵류)","돗토리현","2015-02-18","2,670.98","불검출","불검출","적합"
"112","당류가공품","교토부","2014-06-01","127","불검출","불검출","적합"
"113","당류가공품","교토부","2015-01-01","77","불검출","불검출","적합"
"114","당류가공품","오사카부","2015-02-02","518.4","불검출","불검출","적합"
"115","캔디류(사탕)","오사카부","2015-01-08","489.6","불검출","불검출","적합"
"116","캔디류(사탕)","오사카부","2015-02-06","201.6","불검출","불검출","적합"
"117","캔디류(사탕)","오사카부","2015-02-23","532.8","불검출","불검출","적합"
