"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","90","","188,728","","",""
"1","혼합제제","시즈오카현","2016-05-11","80","불검출","불검출","적합"
"2","캔디류(사탕)","아이치현","2016-05-16","100","불검출","불검출","적합"
"3","과자(스낵과자)","아이치현","2016-04-25","119","불검출","불검출","적합"
"4","과.채가공품","훗카이도","2016-04-16","30","불검출","불검출","적합"
"5","혼합제제","시즈오카현","2016-05-07","80","불검출","불검출","적합"
"6","소스류","효고현","2016-04-27","75","불검출","불검출","적합"
"7","침출차","시즈오카현","2016-01-02","5","불검출","불검출","적합"
"8","기타천연착향료","사이타마현","2016-02-10","100","불검출","불검출","적합"
"9","혼합제제","시즈오카현","2016-04-25","100","불검출","불검출","적합"
"10","빵류(그외 빵류)","군마현","2016-04-13","32","불검출","불검출","적합"
"11","맥주","후쿠오카현","2016-04-29","52,380","불검출","불검출","적합"
"12","가공두부","후쿠오카현","2016-05-26","2,576","불검출","불검출","적합"
"13","로진","오사카부","2016-05-13","200","불검출","불검출","적합"
