"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","113","","421,911","","",""
"1","과자(스낵과자)","아이치현","2015-04-06","75","불검출","불검출","적합"
"2","과자(크래커)","아이치현","2015-04-14","46.2","불검출","불검출","적합"
"3","과.채가공품","훗카이도","2015-04-07","11.9","불검출","불검출","적합"
"4","과자(크래커)","아이치현","2015-04-06","27.6","불검출","불검출","적합"
"5","과자(크래커)","아이치현","2015-04-07","15.8","불검출","불검출","적합"
"6","과.채가공품","훗카이도","2015-03-30","11.7","불검출","불검출","적합"
"7","과.채가공품","훗카이도","2015-04-03","11.1","불검출","불검출","적합"
"8","과자(스낵과자)","가고시마현","2015-04-02","150.5","불검출","불검출","적합"
"9","캔디류(사탕)","아이치현","2015-04-08","99.6","불검출","불검출","적합"
"10","침출차","효고현","2015-04-02","15.8","불검출","불검출","적합"
"11","액상커피","시가현","2015-03-20","13,500","불검출","불검출","적합"
"12","이온교환수지","후쿠시마현","2015-01-11","1,923","불검출","불검출","적합"
