"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","90건","","173,129","","",""
"1","조미건어포류","훗카이도","2014-08-16","6","불검출","불검출","적합"
"2","조미건어포류","야마나시현","2014-08-20","16.4","불검출","불검출","적합"
"3","조미건어포류","훗카이도","2014-08-02","18.7","불검출","불검출","적합"
"4","소스류","미에현","2014-05-15","111","불검출","불검출","적합"
"5","카레","사이타마현","2014-07-09","648","불검출","불검출","적합"
"6","혼합제제","효고현","2014-09-08","34","불검출","불검출","적합"
"7","합성착향료","효고현","2014-09-09","34","불검출","불검출","적합"
"8","혼합제제","효고현","2014-09-03","51","불검출","불검출","적합"
"9","혼합제제","효고현","2014-09-04","34","불검출","불검출","적합"
"10","혼합제제","효고현","2014-09-03","51","불검출","불검출","적합"
"11","혼합제제","효고현","2014-09-09","34","불검출","불검출","적합"
"12","양조간장","효고현","2014-07-02","1,012.6","불검출","불검출","적합"
"13","준초콜릿","가나가와현","2014-08-05","336","불검출","불검출","적합"
"14","청주","나가사키현","2014-08-01","18","불검출","불검출","적합"
"15","복합조미식품","가나가와현","2014-07-09","76,000","불검출","불검출","적합"
"16","청주","나가사키현","2014-08-01","351","불검출","불검출","적합"
"17","청주","나가사키현","2014-08-01","43.2","불검출","불검출","적합"
