"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"73","공액리놀레산","시즈오카현","2015-05-21","224.08","불검출","불검출","적합"
"74","리큐르","와카야마현","2015-06-25","108","불검출","불검출","적합"
"75","혼합제제","가나가와현","2015-06-16","360","불검출","불검출","적합"
"76","과자(쿠키)","시가현","2015-07-01","702","불검출","불검출","적합"
"77","혼합제제","사이타마현","2015-06-29","224","불검출","불검출","적합"
"78","과자(비스킷)","아이치현","2015-06-25","1,436","불검출","불검출","적합"
"79","복합조미식품","오사카부","2015-06-25","6,000","불검출","불검출","적합"
"80","복합조미식품","오사카부","2015-06-25","4,000","불검출","불검출","적합"
"81","과자(스낵과자)","아이치현","2015-06-30","93.6","불검출","불검출","적합"
"82","소스류","에히메현","2015-07-07","6,980","불검출","불검출","적합"
