"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","10건","-","-","26,767","-","-","-"
"1","냉동다랑어(눈다랑어,F,횟감)","도쿄도","2015-7-17","138","불검출","불검출","적합"
"2","냉장명태","홋카이도","2015-7-17","3,500","불검출","불검출","적합"
"3","냉장갈치","오이타현","2015-7-17","60","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2015-7-17","1,961","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-7-17","6,778","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-7-17","7,164","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-7-17","2,532","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-7-17","2,592","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2015-7-17","160","불검출","불검출","적합"
"10","활장어(먹장어)","시마네현","2015-7-17","1,882","불검출","불검출","적합"
