"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"103","조미된장","아이치현","2015-04-23","13,000","불검출","불검출","적합"
"104","조미된장","아이치현","2015-05-12","4,150","불검출","불검출","적합"
"105","호박산","효고현","2014-12-06","10,000","불검출","불검출","적합"
"106","호박산이나트륨","효고현","2015-02-23","5,400","불검출","불검출","적합"
"107","양조간장","효고현","2015-04-23","28,739.88","불검출","불검출","적합"
"108","과자(스낵과자)","아이치현","2015-05-14","240","불검출","불검출","적합"
"109","과자(스낵과자)","이바라키현","2015-05-11","2,471.4","불검출","불검출","적합"
"110","청주","오이타현","2014-10-20","5,091.6","불검출","불검출","적합"
"111","청주","오이타현","2015-05-11","1,772.1","불검출","불검출","적합"
"112","청주","오이타현","2015-05-11","571.9","불검출","불검출","적합"
