"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","84","","228,521","","",""
"1","국수","야마가타현","2016-08-06","132","불검출","불검출","적합"
"2","소스류","후쿠오카현","2016-08-06","216","불검출","불검출","적합"
"3","리큐르","와카야마현","2016-07-29","216","불검출","불검출","적합"
"4","혼합제제","오사카부","2016-07-28","51","불검출","불검출","적합"
"5","캔디류(양갱)","아이치현","2016-08-08","518","불검출","불검출","적합"
"6","혼합제제","사이타마현","2016-08-08","99","불검출","불검출","적합"
"7","유탕면류","도치기현","2016-07-27","225","불검출","불검출","적합"
"8","조미된장","아이치현","2016-07-22","3,000","불검출","불검출","적합"
"9","캔디류(사탕)","아이치현","2016-07-14","94","불검출","불검출","적합"
"10","캔디류(사탕)","효고현","2016-06-14","360","불검출","불검출","적합"
"11","과자(크래커)","아이치현","2016-07-13","7","불검출","불검출","적합"
"12","혼합제제","오사카부","2016-08-01","68","불검출","불검출","적합"
"13","기타주류","야마구치현","2016-07-12","45,360","불검출","불검출","적합"
