"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2019-08-02","8,045","불검출","불검출","적합"
"2","활방어(잿방어)","에히메현","2019-08-02","1,947","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2019-08-02","5,801","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-08-02","13,922","불검출","불검출","적합"
"5","활돔(벤자리)","에히메현","2019-08-02","1,443","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-08-02","7,156","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2019-08-02","2,866","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-08-02","6,894","불검출","불검출","적합"
"9","활전갱이(흑점줄전갱이)","에히메현","2019-08-02","1,436","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2019-08-02","7,370","불검출","불검출","적합"
"11","냉동다랑어(남방참다랑어)","태평양","2019-08-02","635","불검출","불검출","적합"
"합계","","-","-","57,515","-","-","-"
