"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-08-01","602","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-08-01","425","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2019-08-01","6,305","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2019-08-01","432","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-08-01","6,780","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2019-08-01","842","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-08-01","540","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2019-08-01","692","불검출","불검출","적합"
"9","냉장갈치","오이타현","2019-08-01","225","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2019-08-01","1,544","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-08-01","204","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-08-01","7,000","불검출","불검출","적합"
"13","냉장돔(황돔)","나가사키현","2019-08-01","86","불검출","불검출","적합"
"14","활게(왕게)","홋카이도","2019-08-01","3,989","불검출","불검출","적합"
"15","냉동가리비(외투막)","홋카이도","2019-08-01","18,800","불검출","불검출","적합"
"합계","","-","-","48,466","-","-","-"
