"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","82","","174,732","","",""
"1","소스류","시즈오카현","2016-09-08","360","불검출","불검출","적합"
"2","소스류","후쿠오카현","2016-09-12","168","불검출","불검출","적합"
"3","맥주","아이치현","2016-08-12","718","불검출","불검출","적합"
"4","초콜릿가공품","사이타마현","2016-08-18","53","불검출","불검출","적합"
"5","캔디류(사탕)","아이치현","2016-10-18","2,880","불검출","불검출","적합"
"6","빵류(케이크)","야마나시현","2016-08-19","337","불검출","불검출","적합"
"7","빵류(그외 빵류)","야마나시현","2016-10-06","660","불검출","불검출","적합"
"8","청주","효고현","2016-09-06","216","불검출","불검출","적합"
"9","발효식초","도치기현","2016-09-06","256","불검출","불검출","적합"
"10","과자(스낵과자)","아이치현","2016-09-06","528","불검출","불검출","적합"
"11","카레","시즈오카현","2016-07-21","262","불검출","불검출","적합"
"12","소스류","도치기현","2016-10-04","7,007","불검출","불검출","적합"
