"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"84","소스","사가현","2019-01-29","54","불검출","불검출","적합"
"85","빵류","돗토리현","2019-03-01","163","불검출","불검출","적합"
"86","과자","훗카이도","2019-02-11","125","불검출","불검출","적합"
"87","과자","훗카이도","2019-02-25","90","불검출","불검출","적합"
"88","과자","가나가와현","2019-03-11","800","불검출","불검출","적합"
"89","과자","시즈오카현","2019-03-13","576","불검출","불검출","적합"
"90","과자","시즈오카현","2019-01-26","185","불검출","불검출","적합"
"91","빵류","돗토리현","2019-03-18","3,550","불검출","불검출","적합"
"92","빵류","돗토리현","2019-03-16","5,580","불검출","불검출","적합"
"93","맥주","오이타현","2019-03-19","32,844","불검출","불검출","적합"
"94","맥주","오이타현","2019-03-19","32,844","불검출","불검출","적합"
"95","소스","아이치현","2019-03-05","93","불검출","불검출","적합"
"96","소스","에히메현","2019-03-20","3,600","불검출","불검출","적합"
"97","개별인정형
건강기능식품","훗카이도","2018-11-16","300","불검출","불검출","적합"
"98","캔디류","아이치현","2019-03-22","227","불검출","불검출","적합"
"99","캔디류","아이치현","2019-03-14","227","불검출","불검출","적합"
"100","금박","이시카와현","2019-03-25","0","불검출","불검출","적합"
"101","탄산음료","아이치현","2019-04-01","3,652","불검출","불검출","적합"
