"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","과자(스낵과자)","오사카부","2014-09-22","702","불검출","불검출","적합"
"59","과자(웨이퍼)","오사카부","2014-10-02","620","불검출","불검출","적합"
"60","볶은커피","미에현","2014-08-24","288","불검출","불검출","적합"
"61","혼합제제","사이타마현","2014-10-01","200","불검출","불검출","적합"
"62","혼합제제","사이타마현","2014-10-01","40","불검출","불검출","적합"
"63","글리세린지방산
에스테르","미에현","2014-08-27","64","불검출","불검출","적합"
"64","혼합제제","미에현","2014-05-23","48","불검출","불검출","적합"
"65","글리세린지방산
에스테르","미에현","2014-08-06","128","불검출","불검출","적합"
"66","혼합제제","미에현","2014-10-02","150","불검출","불검출","적합"
"67","프로필렌글리콜
지방산에스테르","오사카부","2014-07-28","80","불검출","불검출","적합"
"68","폴리글리세린지
방산에스테르","미에현","2014-09-02","80","불검출","불검출","적합"
"69","기타가공품","훗카이도","2014-08-28","16","불검출","불검출","적합"
"70","기타가공품","훗카이도","2014-10-02","2,992","불검출","불검출","적합"
"71","탄산수소암모늄","도야마현","2014-10-07","18,000","불검출","불검출","적합"
