"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","134","","221,337","","",""
"1","전분가공품","효고현","2016-01-06","9,725","불검출","불검출","적합"
"2","소스류","가나가와현","2016-01-22","481.65","불검출","불검출","적합"
"3","혼합제제","효고현","2016-01-21","17","불검출","불검출","적합"
"4","혼합제제","효고현","2016-01-22","17","불검출","불검출","적합"
"5","혼합제제","효고현","2016-01-21","17","불검출","불검출","적합"
"6","소스류","나가사키현","2016-01-23","2,588","불검출","불검출","적합"
"7","볶은커피","효고현","2016-01-17","77.112","불검출","불검출","적합"
"8","볶은커피","효고현","2016-01-22","324","불검출","불검출","적합"
"9","소스류","나가사키현","2016-01-26","3,834.74","불검출","불검출","적합"
"10","인스턴트커피","오사카부","2016-01-06","64.8","불검출","불검출","적합"
"11","인스턴트커피","오사카부","2015-12-11","64.8","불검출","불검출","적합"
"12","인스턴트커피","효고현","2015-12-10","18.2","불검출","불검출","적합"
"13","소스류","나가사키현","2016-01-25","7,524","불검출","불검출","적합"
