"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-05-28","315","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2019-05-28","2,496","불검출","불검출","적합"
"23","냉동갈치","가고시마현","2019-05-28","48,000","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2019-05-28","4,090","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2019-05-28","1,128","불검출","불검출","적합"
"26","활돔(참돔)","에히메현","2019-05-28","8,759","불검출","불검출","적합"
"27","냉장갈치","오이타현","2019-05-28","250","불검출","불검출","적합"
"28","냉동다랑어(눈다랑어,F,횟감)","대서양","2019-05-28","405","불검출","불검출","적합"
"29","냉장명태","홋카이도","2019-05-28","1,300","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2019-05-28","5,231","불검출","불검출","적합"
"31","활고둥(털골뱅이)","홋카이도","2019-05-28","350","불검출","불검출","적합"
"합계","","-","-","131,633","-","-","-"
