"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"11","냉면","구마모토현","2015-04-09","266","불검출","불검출","적합"
"12","냉면","구마모토현","2015-04-01","180","불검출","불검출","적합"
"13","과자(크래커)","아이치현","2015-04-28","660","불검출","불검출","적합"
"14","냉면","구마모토현","2015-04-02","172.8","불검출","불검출","적합"
"15","냉면","구마모토현","2015-04-13","216","불검출","불검출","적합"
"16","캔디류(사탕)","시즈오카현","2015-02-02","187.2","불검출","불검출","적합"
"17","냉면","구마모토현","2015-03-26","1,110","불검출","불검출","적합"
"18","캔디류(사탕)","시즈오카현","2015-02-02","198","불검출","불검출","적합"
"19","초콜릿가공품","오사카부","2015-03-03","156","불검출","불검출","적합"
"20","초콜릿가공품","오사카부","2015-02-26","156","불검출","불검출","적합"
"21","캔디류(사탕)","미에현","2015-03-02","168.96","불검출","불검출","적합"
"22","캔디류(사탕)","미에현","2015-03-02","126.72","불검출","불검출","적합"
"23","기타천연착향료","효고현","2015-04-28","10","불검출","불검출","적합"
"24","즉석조리식품","후쿠시마현","2015-04-09","183.36","불검출","불검출","적합"
"25","어묵","시마네현","2015-04-07","600","불검출","불검출","적합"
"26","어묵","시마네현","2015-04-08","600","불검출","불검출","적합"
"27","어묵","시마네현","2015-04-08","672","불검출","불검출","적합"
"28","어묵","시마네현","2015-04-08","720","불검출","불검출","적합"
"29","캔디류(사탕)","아이치현","2015-04-27","960","불검출","불검출","적합"
"30","과자(스낵과자)","아이치현","2015-03-24","1,008","불검출","불검출","적합"
"31","즉석조리식품","후쿠시마현","2015-04-09","183.36","불검출","불검출","적합"
"32","과자(크래커)","아이치현","2015-04-18","1,485","불검출","불검출","적합"
"33","캔디류(사탕)","효고현","2015-04-20","624","불검출","불검출","적합"
"34","당류가공품","오사카부","2015-04-13","225.6","불검출","불검출","적합"
"35","당류가공품","오사카부","2015-04-07","244.8","불검출","불검출","적합"
"36","복합조미식품","훗카이도","2015-04-15","18","불검출","불검출","적합"
"37","복합조미식품","훗카이도","2015-04-15","18","불검출","불검출","적합"
