"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"38","소스류","가나가와현","2015-04-15","283.5","불검출","불검출","적합"
"39","액상차","시가현","2015-03-19","9,000","불검출","불검출","적합"
"40","소스류","가나가와현","2015-04-15","488.25","불검출","불검출","적합"
"41","건어포류","에히메현","2014-12-26","318","불검출","불검출","적합"
"42","떡류","도치기현","2014-12-23","1,500","불검출","불검출","적합"
"43","맥주","구마모토현","2015-04-21","13,798.4","불검출","불검출","적합"
"44","소스류","가나가와현","2015-04-21","821","불검출","불검출","적합"
"45","소스류","가나가와현","2015-04-15","275.4","불검출","불검출","적합"
"46","소스류","가나가와현","2015-04-20","550.2","불검출","불검출","적합"
"47","소스류","가나가와현","2015-04-20","100.8","불검출","불검출","적합"
"48","소스류","가나가와현","2015-04-17","1,161.68","불검출","불검출","적합"
"49","기타식초","가나가와현","2015-04-17","476.68","불검출","불검출","적합"
"50","소스류","가나가와현","2015-04-15","256.5","불검출","불검출","적합"
"51","소스류","가나가와현","2015-04-17","461.68","불검출","불검출","적합"
"52","청주","효고현","2015-04-22","720","불검출","불검출","적합"
"53","파스타류","지바현","2015-03-25","234","불검출","불검출","적합"
"54","과자(스낵과자)","사이타마현","2015-04-14","765.6","불검출","불검출","적합"
"55","파스타류","지바현","2014-08-17","93.6","불검출","불검출","적합"
"56","파스타류","지바현","2015-03-25","28.8","불검출","불검출","적합"
"57","파스타류","지바현","2015-03-06","31.2","불검출","불검출","적합"
"58","파스타류","지바현","2015-03-22","28.8","불검출","불검출","적합"
"59","양조간장","사가현","2015-04-14","230","불검출","불검출","적합"
"60","혼합제제","시즈오카현","2015-03-19","1,848","불검출","불검출","적합"
"61","과자(웨이퍼)","나가노현","2015-12-24
(유통기한)","204","불검출","불검출","적합"
"62","캔디류(사탕)","야마나시현","2015-04-01","4,003.2","불검출","불검출","적합"
"63","캔디류(사탕)","야마나시현","2015-04-01","4,003.2","불검출","불검출","적합"
