"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","109","","136,389","","",""
"1","당류가공품","에히메현","2015-01-27","81","불검출","불검출","적합"
"2","캔디류(사탕)","아이치현","2015-03-11","614.4","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2015-03-11","576","불검출","불검출","적합"
"4","캔디류(사탕)","오카야마현","2015-03-26","1,386","불검출","불검출","적합"
"5","떡류","오사카부","2014-12-01","73.5","불검출","불검출","적합"
"6","캔디류(사탕)","오사카부","2015-01-01","78","불검출","불검출","적합"
"7","캔디류(사탕)","오사카부","2014-11-01","76.5","불검출","불검출","적합"
"8","당류가공품","교토부","2014-12-01","105.6","불검출","불검출","적합"
"9","혼합장","효고현","2015-01-28","108","불검출","불검출","적합"
"10","당류가공품","교토부","2014-12-01","145","불검출","불검출","적합"
"11","캔디류(사탕)","오사카부","2015-01-01","299.2","불검출","불검출","적합"
