"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","77","","96,136","","",""
"1","혼합제제","이바라키현","2015-04-17","160","불검출","불검출","적합"
"2","혼합제제","효고현","2015-04-17","15","불검출","불검출","적합"
"3","국수","구마모토현","2015-04-13","568.8","불검출","불검출","적합"
"4","국수","구마모토현","2015-04-13","619.2","불검출","불검출","적합"
"5","과자(스낵과자)","나가노현","2015-04-14","153.6","불검출","불검출","적합"
"6","식초절임(매실절임)","와카야마현","2015-03-20","115.2","불검출","불검출","적합"
"7","과자(스낵과자)","이와테현","2015-04-10","72","불검출","불검출","적합"
"8","수산물가공품","미에현","2015-04-17","420","불검출","불검출","적합"
"9","기타가공품","미에현","2015-04-14","180","불검출","불검출","적합"
"10","양조간장","아이치현","2015-03-17","108","불검출","불검출","적합"
"11","혼합제제","후쿠오카현","2015-04-07","200","불검출","불검출","적합"
"12","곡류가공품","아이치현","2015-03-31","6.3","불검출","불검출","적합"
