"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","69","","231,187","","",""
"1","소스류","후쿠오카현","2015-04-08","1,000","불검출","불검출","적합"
"2","소스류","후쿠오카현","2015-04-09","2,000","불검출","불검출","적합"
"3","카레","미야기현","2015-03-05","792","불검출","불검출","적합"
"4","카레","미야기현","2015-03-05","1,188","불검출","불검출","적합"
"5","카레","미야기현","2015-03-09","763.2","불검출","불검출","적합"
"6","카레","미야기현","2015-03-06","763.2","불검출","불검출","적합"
"7","카레","미야기현","2015-03-09","763.2","불검출","불검출","적합"
"8","과자(스낵과자)","나가노현","2015-04-15","2,688","불검출","불검출","적합"
"9","빵류(그외 빵류)","히로시마현","2015-04-20","1,896.3","불검출","불검출","적합"
"10","소스류","군마현","2015-03-13","90","불검출","불검출","적합"
"11","소스류","사이타마현","2015-03-17","162","불검출","불검출","적합"
"12","소스류","히로시마현","2014-11-26","80","불검출","불검출","적합"
