"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 142건","","","","130,930","","",""
"1","과자(스낵과자)","니가타현","2017-01-31","84","불검출","불검출","적합"
"2","과자(스낵과자)","니가타현","2017-01-29","192","불검출","불검출","적합"
"3","당류가공품","교토부","2017-03-06","261","불검출","불검출","적합"
"4","당류가공품","오사카부","2017-03-10","369","불검출","불검출","적합"
"5","청주","교토부","2017-01-24","72","불검출","불검출","적합"
"6","당류가공품","교토부","2017-03-08","225","불검출","불검출","적합"
"7","당류가공품","교토부","2017-02-15","251","불검출","불검출","적합"
"8","수산물가공품","아이치현","2017-02-01","11,000","불검출","불검출","적합"
"9","수산물가공품","훗카이도","2017-03-11","2,490","불검출","불검출","적합"
"10","국수","구마모토현","2017-02-20","400","불검출","불검출","적합"
"11","유탕면류","나라현","2017-02-14","360","불검출","불검출","적합"
