"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"41","혼합제제","나가노현","2015-02-18","200","불검출","불검출","적합"
"42","혼합제제","와카야마현","2014-12-08","72","불검출","불검출","적합"
"43","혼합제제","효고현","2015-02-23","34","불검출","불검출","적합"
"44","혼합제제","효고현","2015-02-23","17","불검출","불검출","적합"
"45","혼합제제","효고현","2015-02-18","17","불검출","불검출","적합"
"46","기타천연착향료","오사카부","2015-03-06","100","불검출","불검출","적합"
"47","혼합제제","오카야마현","2015-02-20","1,000","불검출","불검출","적합"
"48","식물성크림","오사카부","2015-02-25","10,980","불검출","불검출","적합"
"49","당류가공품","교토부","2014-12-01","27","불검출","불검출","적합"
"50","소스류","시즈오카현","2015-02-10","1,000","불검출","불검출","적합"
"51","당류가공품","교토부","2014-12-01","19.8","불검출","불검출","적합"
"52","카르복시메틸셀룰
로오스나트륨","시마네현","2014-09-23","3,000","불검출","불검출","적합"
"53","소스류","히로시마현","2015-02-03","3,376.8","불검출","불검출","적합"
"54","소스류","히로시마현","2015-01-09","3,515.4","불검출","불검출","적합"
"55","소스류","히로시마현","2015-01-21","1,320","불검출","불검출","적합"
"56","소스류","히로시마현","2015-01-15","2,268","불검출","불검출","적합"
"57","발효식초","히로시마현","2014-12-26","440.64","불검출","불검출","적합"
"58","소스류","히로시마현","2015-01-28","424.8","불검출","불검출","적합"
"59","소스류","히로시마현","2014-10-15","246","불검출","불검출","적합"
"60","로진","오사카부","2015-02-16","300","불검출","불검출","적합"
"61","혼합제제","오사카부","2015-02-17","660","불검출","불검출","적합"
"62","혼합제제","히로시마현","2015-02-19","400","불검출","불검출","적합"
"63","혼합제제","히로시마현","2014-12-08","400","불검출","불검출","적합"
"64","소스류","지바현","2015-03-04","3,240","불검출","불검출","적합"
"65","볶은커피","미에현","2015-01-31","180","불검출","불검출","적합"
"66","과자(스낵과자)","사이타마현","2015-02-20","1,527.8","불검출","불검출","적합"
