"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","106","","315,484","","",""
"1","당류가공품","교토부","2015-02-16","194.4","불검출","불검출","적합"
"2","기타가공품","후쿠이현","2014-11-06","500","불검출","불검출","적합"
"3","청주","돗토리현","2015-03-04","90","불검출","불검출","적합"
"4","소주","돗토리현","2015-03-03","43.2","불검출","불검출","적합"
"5","소스류","히로시마현","2015-01-30","264.36","불검출","불검출","적합"
"6","소스류","히로시마현","2015-01-26","660","불검출","불검출","적합"
"7","소스류","히로시마현","2015-02-26","1,236.6","불검출","불검출","적합"
"8","소스류","히로시마현","2015-02-10","792","불검출","불검출","적합"
"9","소스류","히로시마현","2015-02-12","455.76","불검출","불검출","적합"
"10","소스류","히로시마현","2015-01-30","66","불검출","불검출","적합"
"11","복합조미식품","가나가와현","2015-02-06","125,600","불검출","불검출","적합"
