"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"16","냉장가오리","야마구치현","2015-11-17","60","불검출","불검출","적합"
"17","냉장홍어","야마구치현","2015-11-17","70","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-11-17","1,088","불검출","불검출","적합"
"19","냉장갈치","오이타현","2015-11-17","255","불검출","불검출","적합"
"20","냉장갈치","히로시마현","2015-11-17","350","불검출","불검출","적합"
"21","활돔 강담돔
(
)","나가사키현","2015-11-17","287","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2015-11-17","18,461","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2015-11-17","9,219","불검출","불검출","적합"
"24","활우렁쉥이","홋카이도","2015-11-17","9,334","불검출","불검출","적합"
"25","활돔 강담돔
(
)","도쿠시마현","2015-11-17","318","불검출","불검출","적합"
"26","활돔 돌돔(
)","미에현","2015-11-17","530","불검출","불검출","적합"
"27","냉장명태","홋카이도","2015-11-17","6,400","불검출","불검출","적합"
"28","냉장홍어","홋카이도","2015-11-17","6,056","불검출","불검출","적합"
"29","활우렁쉥이","홋카이도","2015-11-17","9,590","불검출","불검출","적합"
"30","냉장명태","홋카이도","2015-11-17","3,640","불검출","불검출","적합"
"31","냉장명태","홋카이도","2015-11-17","888","불검출","불검출","적합"
"32","냉장명태","홋카이도","2015-11-17","3,660","불검출","불검출","적합"
"33","냉장홍어","홋카이도","2015-11-17","1,991","불검출","불검출","적합"
