"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","카레","나라현","2015-09-15","800","불검출","불검출","적합"
"15","카레","나라현","2015-10-06","3,000","불검출","불검출","적합"
"16","카레","나라현","2015-07-28","1,000","불검출","불검출","적합"
"17","카레","시즈오카현","2015-09-17","1,035","불검출","불검출","적합"
"18","청주","와카야마현","2015-10-30","43.2","불검출","불검출","적합"
"19","청주","와카야마현","2015-09-26","54","불검출","불검출","적합"
"20","카레","나라현","2015-09-08","1,000","불검출","불검출","적합"
"21","기타코코아가공품","아이치현","2015-10-23","288","불검출","불검출","적합"
"22","청주","와카야마현","2015-10-30","86.4","불검출","불검출","적합"
"23","청주","후쿠이현","2015-10-28","43.2","불검출","불검출","적합"
"24","오징어먹물색소","시마네현","2015-10-02","200","불검출","불검출","적합"
"25","혼합제제","효고현","2015-11-02","34","불검출","불검출","적합"
"26","액상차","나가노현","2015-09-30","960","불검출","불검출","적합"
"27","맥주","오이타현","2015-10-20","32,844","불검출","불검출","적합"
"28","맥주","오이타현","2015-10-11","14,280","불검출","불검출","적합"
"29","혼합제제","효고현","2015-11-02","17","불검출","불검출","적합"
"30","과자(스낵과자)","나가노현","2015-10-30","2,016","불검출","불검출","적합"
"31","향신료조제품(고추
냉이가공품)","나가노현","2015-09-17","335.4","불검출","불검출","적합"
"32","식용색소적색제40
호알루미늄레이크","오사카부","2015-02-26","120","불검출","불검출","적합"
"33","청주","도치기현","2015-09-11","9,216","불검출","불검출","적합"
"34","청국장","도치기현","2015-10-20","1,877.8","불검출","불검출","적합"
"35","청국장","도치기현","2015-10-20","437.9","불검출","불검출","적합"
"36","과자(비스킷)","아이치현","2015-10-20","273.6","불검출","불검출","적합"
"37","당류가공품","오사카부","2015-10-20","42.3","불검출","불검출","적합"
"38","혼합제제","이바라키현","2015-10-26","250","불검출","불검출","적합"
"39","당류가공품","교토부","2015-10-15","184.5","불검출","불검출","적합"
"40","당류가공품","교토부","2015-10-10","130.5","불검출","불검출","적합"
"41","청주","교토부","2015-10-27","1,843.2","불검출","불검출","적합"
"42","청주","교토부","2015-10-26","3,434.4","불검출","불검출","적합"
"43","청주","교토부","2015-10-27","561.6","불검출","불검출","적합"
"44","청주","교토부","2015-10-27","1,036.8","불검출","불검출","적합"
"45","청주","교토부","2015-10-28","403.2","불검출","불검출","적합"
"46","청주","교토부","2015-10-26","1,296","불검출","불검출","적합"
"47","청주","교토부","2015-10-20","1,468.8","불검출","불검출","적합"
