"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","47,025","-","-","-"
"1","활가리비","홋카이도","2015-3-27","7,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-3-27","7,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-3-27","6,940","불검출","불검출","적합"
"4","활돔(벵에돔)","오이타현","2015-3-27","1,195","불검출","불검출","적합"
"5","냉동다랑어(남방참다랑어) 인도양","","2015-3-27","10,430","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,목살) 태평양","","2015-3-27","1,020","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-3-27","718","불검출","불검출","적합"
"8","활해삼","나가사키현","2015-3-27","440","불검출","불검출","적합"
"9","활꼬막","사가현","2015-3-27","800","불검출","불검출","적합"
"10","활꼬막(새꼬막)","사가현","2015-3-27","4,000","불검출","불검출","적합"
"11","활가리비","홋카이도","2015-3-27","6,082","불검출","불검출","적합"
"12","활해삼","와카야마현","2015-3-27","900","불검출","불검출","적합"
