"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"26","냉장가오리","야마구치현","2015-3-31","440","불검출","불검출","적합"
"27","냉장홍어","야마구치현","2015-3-31","588","불검출","불검출","적합"
"28","활가리비","홋카이도","2015-3-31","6,614","불검출","불검출","적합"
"29","냉장갈치","와카야마현","2015-3-31","1,056","불검출","불검출","적합"
"30","냉장갈치","와카야마현","2015-3-31","1,088","불검출","불검출","적합"
"31","냉장홍어","홋카이도","2015-3-31","940","불검출","불검출","적합"
"32","냉장홍어","홋카이도","2015-3-31","2,940","불검출","불검출","적합"
"33","냉장갈치","효고현","2015-3-31","144","불검출","불검출","적합"
"34","냉장갈치","와카야마현","2015-3-31","288","불검출","불검출","적합"
"35","냉장명태","홋카이도","2015-3-31","10,400","불검출","불검출","적합"
"36","냉장명태","홋카이도","2015-3-31","10,400","불검출","불검출","적합"
"37","활해삼","에히메현","2015-3-31","130","불검출","불검출","적합"
"38","활꼬막(새꼬막)","후쿠오카현","2015-3-31","10,120","불검출","불검출","적합"
"39","활가리비","홋카이도","2015-3-31","6,961","불검출","불검출","적합"
