"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"49","소스","교토부","2019-03-05","2,394","불검출","불검출","적합"
"50","소스","교토부","2019-02-27","2,235","불검출","불검출","적합"
"51","자당지방산에스테르","오사카부","2019-01-23","100","불검출","불검출","적합"
"52","자당지방산에스테르","미에현","2019-01-18","3,600","불검출","불검출","적합"
"53","혼합제제","효고현","2019-03-15","15","불검출","불검출","적합"
"54","청주","아키타현","2019-03-09","346","불검출","불검출","적합"
"55","청주","아키타현","2019-03-04","691","불검출","불검출","적합"
"56","청주","아키타현","2019-03-04","691","불검출","불검출","적합"
"57","청주","아키타현","2019-03-11","691","불검출","불검출","적합"
"58","자당지방산에스테르","기후현","2019-02-07","10","불검출","불검출","적합"
"59","자당지방산에스테르","미에현","2019-01-22","270","불검출","불검출","적합"
"60","자당지방산에스테르","미에현","2019-02-17","2,880","불검출","불검출","적합"
"61","자당지방산에스테르","미에현","2018-12-03","7,200","불검출","불검출","적합"
"62","과자","야마가타현","2019-03-07","1,261","불검출","불검출","적합"
"63","소스","오사카부","2019-03-14","7,860","불검출","불검출","적합"
"64","기타가공품","지바현","2019-02-18","694","불검출","불검출","적합"
"65","금박","이시카와현","2019-02-25","2","불검출","불검출","적합"
"66","혼합제제","가나가와현","2019-03-04","294","불검출","불검출","적합"
"67","개별인정형
건강기능식품","시가현","2018-07-26","3","불검출","불검출","적합"
"68","금박","이시카와현","2019-03-22","68","불검출","불검출","적합"
"69","과자","아이치현","2019-03-13","837","불검출","불검출","적합"
"70","과자","아이치현","2019-03-13","1,238","불검출","불검출","적합"
"71","떡류","도치기현","2019-03-07","1,500","불검출","불검출","적합"
"72","향신료조제품","시즈오카현","2019-03-14","40","불검출","불검출","적합"
"73","소스","히로시마현","2019-02-25","2,160","불검출","불검출","적합"
"74","탄산음료","히로시마현","2019-02-06","120","불검출","불검출","적합"
"75","탄산음료","히로시마현","2019-02-13","120","불검출","불검출","적합"
"76","탄산음료","히로시마현","2019-01-17","120","불검출","불검출","적합"
"77","소스","히로시마현","2019-01-25","270","불검출","불검출","적합"
"78","캔디류","아이치현","2019-03-18","300","불검출","불검출","적합"
"79","캔디류","아이치현","2019-03-17","2,592","불검출","불검출","적합"
"80","캔디류","아이치현","2019-03-18","2,160","불검출","불검출","적합"
"81","기타 주류","구마모토현","2019-02-16","25,200","불검출","불검출","적합"
"82","일반증류주","교토부","2019-01-16","4,860","불검출","불검출","적합"
