"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:100Bq/kg)","",""
"총 110건","","","","892,154","","",""
"1","기타가공품","사이타마현","2019-04-25","189","불검출","불검출","적합"
"2","볶은커피","효고현","2019-04-15","113","불검출","불검출","적합"
"3","탄산음료","오사카부","2019-05-10","4,930","불검출","불검출","적합"
"4","탄산음료","아이치현","2019-03-04","4,006","불검출","불검출","적합"
"5","인스턴트커피","시즈오카현","2019-05-05","23,366","불검출","불검출","적합"
"6","기타 수산물가공품","후쿠시마현","2019-05-20","120","불검출","불검출","적합"
"7","가공두부","후쿠오카현","2019-04-13","12,500","불검출","불검출","적합"
"8","소스","에히메현","2019-05-21","1,880","불검출","불검출","적합"
"9","혼합제제","시즈오카현","2019-05-15","125","불검출","불검출","적합"
"10","소스","사이타마현","2019-05-13","2,000","불검출","불검출","적합"
"11","과자","사이타마현","2018-11-27","2,512","불검출","불검출","적합"
"12","카레(커리)","니가타현","2019-04-19","3,300","불검출","불검출","적합"
"13","소스","에히메현","2019-05-24","1,920","불검출","불검출","적합"
"14","곡류가공품","히로시마현","2019-04-19","23,400","불검출","불검출","적합"
"15","혼합제제","시가현","2019-05-14","50","불검출","불검출","적합"
