"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"80","소스","히로시마현","2017-12-01","1,575","불검출","불검출","적합"
"81","소스","히로시마현","2017-11-30","5,863","불검출","불검출","적합"
"82","초콜릿가공품","훗카이도","2017-12-14","216","불검출","불검출","적합"
"83","초콜릿가공품","훗카이도","2017-12-14","317","불검출","불검출","적합"
"84","빵류(그외 빵류)","훗카이도","2017-12-14","432","불검출","불검출","적합"
"85","초콜릿가공품","훗카이도","2017-12-14","559","불검출","불검출","적합"
"86","캔디류(사탕)","아이치현","2017-12-16","960","불검출","불검출","적합"
"87","과자","돗토리현","2017-11-16","45","불검출","불검출","적합"
"88","혼합제제","기후현","2017-12-19","200","불검출","불검출","적합"
"89","소스","히로시마현","2017-11-27","1,160","불검출","불검출","적합"
"90","맥주","교토부","2017-12-11","23,398","불검출","불검출","적합"
