"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","85","","316,928","","",""
"1","과자(비스킷)","훗카이도","2015-08-03","90.24","불검출","불검출","적합"
"2","과자(쿠키)","아이치현","2015-07-14","19.86","불검출","불검출","적합"
"3","스피룰리나청색소","중국","2015-03-10","40","불검출","불검출","적합"
"4","음료베이스","가가와현","2015-06-16","84","불검출","불검출","적합"
"5","빵류(파이)","효고현","2015-11-01
(유통기한)","226.8","불검출","불검출","적합"
"6","프로바이오틱스(원료성)","이바라키현","2015-03-11","100","불검출","불검출","적합"
"7","카레","나라현","2015-07-10","300","불검출","불검출","적합"
"8","카레분","나라현","2015-07-27","400","불검출","불검출","적합"
"9","카레","나라현","2015-06-02","400","불검출","불검출","적합"
"10","카레","나라현","2015-07-06","400","불검출","불검출","적합"
"11","카레","나라현","2015-07-07","400","불검출","불검출","적합"
"12","카레","나라현","2015-06-30","400","불검출","불검출","적합"
