"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","99","","280,692","","",""
"1","복합조미식품","오이타현","2015-04-24","120","불검출","불검출","적합"
"2","복합조미식품","가나가와현","2015-05-03","80","불검출","불검출","적합"
"3","드레싱","후쿠오카현","2015-07-22","240","불검출","불검출","적합"
"4","청주","아오모리현","2015-08-04","86.4","불검출","불검출","적합"
"5","청주","고치현","2015-07-02","43.2","불검출","불검출","적합"
"6","청주","고치현","2014-12-30","54","불검출","불검출","적합"
"7","소스류","히로시마현","2015-07-28","660","불검출","불검출","적합"
"8","소스류","히로시마현","2015-06-19","1,132.8","불검출","불검출","적합"
"9","소스류","히로시마현","2015-06-30","660","불검출","불검출","적합"
"10","소스류","히로시마현","2015-06-23","660","불검출","불검출","적합"
"11","수산물가공품","교토부","2015-07-22","120","불검출","불검출","적합"
"12","카레","나가노현","2015-06-23","1,000","불검출","불검출","적합"
