"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","78","","508,255","","",""
"1","캔디류(양갱)","도쿄도","2015-07-29","165","불검출","불검출","적합"
"2","캔디류(양갱)","도쿄도","2015-08-02","225.96","불검출","불검출","적합"
"3","카레","니가타현","2015-07-08","800","불검출","불검출","적합"
"4","혼합제제","가나가와현","2015-07-28","25","불검출","불검출","적합"
"5","혼합음료","구마모토현","2015-07-25","30,000","불검출","불검출","적합"
"6","과자(한과류)","도쿠시마현","2015-04-20","540","불검출","불검출","적합"
"7","과자(스낵과자)","아이치현","2014-12-26","176.4","불검출","불검출","적합"
"8","캔디류(사탕)","미에현","2015-06-02","84.48","불검출","불검출","적합"
"9","캔디류(사탕)","미에현","2015-06-02","84.48","불검출","불검출","적합"
"10","캔디류(사탕)","미에현","2015-06-02","84.48","불검출","불검출","적합"
"11","소스류","나가사키현","2015-07-17","1,722","불검출","불검출","적합"
"12","소스류","나가사키현","2015-07-27","1,323.55","불검출","불검출","적합"
"13","소스류","나가사키현","2015-07-14","4,318.86","불검출","불검출","적합"
"14","탄산음료","오사카부","2015-07-07","600","불검출","불검출","적합"
