"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"112","복합조미식품","미에현","2018-08-31","102","불검출","불검출","적합"
"113","맥주","후쿠오카현","2018-10-03","296,616","불검출","불검출","적합"
"114","맥주","교토부","2018-09-24","246,730","불검출","불검출","적합"
"115","과자","니가타현","2018-09-18","92","불검출","불검출","적합"
"116","과자","니가타현","2018-09-15","109","불검출","불검출","적합"
"117","소스","지바현","2018-09-11","562","불검출","불검출","적합"
"118","소스","지바현","2018-08-07","310","불검출","불검출","적합"
"119","소스","히로시마현","2018-10-05","615","불검출","불검출","적합"
"120","가공두부","오사카부","2018-10-24","4,000","불검출","불검출","적합"
"121","가공두부","오사카부","2018-10-24","14,000","불검출","불검출","적합"
"122","혼합음료","후쿠오카현","2018-05-10","464","불검출","불검출","적합"
"123","가공두부","후쿠오카현","2018-10-20","1,128","불검출","불검출","적합"
"124","건면","사가현","2018-10-03","278","불검출","불검출","적합"
"125","건면","사가현","2018-10-09","223","불검출","불검출","적합"
"126","건면","사가현","2018-10-01","278","불검출","불검출","적합"
"127","혼합음료","기후현","2018-08-03","101","불검출","불검출","적합"
"128","건면","사가현","2018-10-02","134","불검출","불검출","적합"
"129","건면","사가현","2018-09-20","159","불검출","불검출","적합"
"130","건면","사가현","2018-10-05","162","불검출","불검출","적합"
"131","기타 주류","후쿠오카현","2018-09-12","162","불검출","불검출","적합"
"132","과자","오사카부","2018-08-29","392","불검출","불검출","적합"
"133","준초콜릿","오사카부","2018-10-13","717","불검출","불검출","적합"
"134","혼합제제","시즈오카현","2018-10-10","150","불검출","불검출","적합"
"135","혼합제제","오카야마현","2018-10-22","1,125","불검출","불검출","적합"
"136","혼합제제","오카야마현","2018-10-12","30","불검출","불검출","적합"
"137","캔디류","오사카부","2018-10-01","528","불검출","불검출","적합"
"138","향신료조제품","도쿄도","2018-10-11","707","불검출","불검출","적합"
"139","글리세린지방산에
스테르","미에현","2018-10-02","10","불검출","불검출","적합"
"140","복합조미식품","가나가와현","2018-09-08","49,080","불검출","불검출","적합"
"141","빵류","시마네현","2018-10-06","735","불검출","불검출","적합"
"142","빵류","시마네현","2018-10-10","90","불검출","불검출","적합"
"143","당류가공품","기후현","2018-09-10","116","불검출","불검출","적합"
