"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"97","혼합제제","효고현","2014-07-31","34","불검출","불검출","적합"
"98","혼합제제","효고현","2014-08-04","136","불검출","불검출","적합"
"99","혼합제제","효고현","2014-08-04","25","불검출","불검출","적합"
"100","혼합제제","효고현","2014-08-06","15","불검출","불검출","적합"
"101","기타천연착향료","효고현","2014-08-06","15","불검출","불검출","적합"
"102","혼합제제","효고현","2014-08-07","30","불검출","불검출","적합"
"103","혼합제제","효고현","2014-08-07","15","불검출","불검출","적합"
"104","혼합제제","효고현","2014-08-07","15","불검출","불검출","적합"
"105","혼합제제","효고현","2014-07-29","15","불검출","불검출","적합"
"106","혼합제제","효고현","2014-08-07","45","불검출","불검출","적합"
"107","혼합제제","효고현","2014-08-07","15","불검출","불검출","적합"
"108","혼합제제","효고현","2014-08-04","30","불검출","불검출","적합"
"109","혼합제제","효고현","2014-08-08","15","불검출","불검출","적합"
"110","과자(스낵과자)","미에현","2014-07-17","4,579.2","불검출","불검출","적합"
"111","과자(스낵과자)","미에현","2014-07-14","1,275","불검출","불검출","적합"
"112","이온교환수지","후쿠오카현","2013-09-13","6,654","불검출","불검출","적합"
"113","금박","이시카와현","2014-07-17","1.5","불검출","불검출","적합"
"114","카레","사이타마현","2014-08-05","3,576","불검출","불검출","적합"
"115","카레","사이타마현","2014-08-06","3,492","불검출","불검출","적합"
"116","향신료조제품
(고추냉이가공품)","사이타마현","2014-07-09","704","불검출","불검출","적합"
