"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","혼합제제","사이타마현","2014-08-06","280","불검출","불검출","적합"
"58","혼합제제","가나가와현","2014-08-14","100","불검출","불검출","적합"
"59","밀크초콜릿","가나가와현","2014-06-30","40","불검출","불검출","적합"
"60","밀크초콜릿","가나가와현","2014-07-23","40","불검출","불검출","적합"
"61","혼합제제","오이타현","2014-04-10","6,000","불검출","불검출","적합"
"62","빵류(그외 빵류)","오사카부","2014-08-14","195","불검출","불검출","적합"
"63","빵류(그외 빵류)","오사카부","2014-08-12","8,815","불검출","불검출","적합"
"64","과자(스낵과자)","이바라키현","2014-08-12","1,242","불검출","불검출","적합"
"65","과자(스낵과자)","이바라키현","2014-08-11","1,242","불검출","불검출","적합"
"66","과자(스낵과자)","이바라키현","2014-08-11","2,440.8","불검출","불검출","적합"
"67","소스류","야마구치현","2014-05-20","200","불검출","불검출","적합"
"68","기타주류","야마구치현","2014-07-02","200","불검출","불검출","적합"
"69","기타주류","야마구치현","2014-07-24","300","불검출","불검출","적합"
"70","고춧가루","효고현","2014-08-21","50","불검출","불검출","적합"
"71","고춧가루","효고현","2014-08-21","50","불검출","불검출","적합"
"72","발효식초","나라현","2014-07-01","204","불검출","불검출","적합"
"73","D-소르비톨","태국","2014-06-11","1,100","불검출","불검출","적합"
"74","식용색소황색제5호","오사카부","2013-09-19","3","불검출","불검출","적합"
