"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"155","혼합제제","이바라키현","2019-02-07","1,500","불검출","불검출","적합"
"156","혼합제제","이바라키현","2019-02-07","900","불검출","불검출","적합"
"157","혼합제제","이바라키현","2019-02-12","855","불검출","불검출","적합"
"158","혼합제제","히로시마현","2019-02-08","135","불검출","불검출","적합"
"159","혼합제제","히로시마현","2019-01-31","45","불검출","불검출","적합"
"160","혼합제제","이바라키현","2019-02-04","180","불검출","불검출","적합"
"161","혼합제제","히로시마현","2019-01-31","120","불검출","불검출","적합"
"162","혼합제제","와카야마현","2018-12-17","390","불검출","불검출","적합"
"163","혼합제제","와카야마현","2019-01-29","45","불검출","불검출","적합"
"164","청주","도치기현","2019-02-05","1,037","불검출","불검출","적합"
"165","풀루란","오카야마현","2018-09-03","150","불검출","불검출","적합"
"166","청주","효고현","2019-01-09","950","불검출","불검출","적합"
"167","가공유지","와카야마현","2018-12-20","170","불검출","불검출","적합"
"168","DL-알라닌","이바라키현","2018-11-09","2,000","불검출","불검출","적합"
"169","혼합제제","미에현","2018-12-21","1,728","불검출","불검출","적합"
"170","혼합제제","미에현","2019-01-30","3,336","불검출","불검출","적합"
"171","과자","야마가타현","2019-01-15","138","불검출","불검출","적합"
"172","향신료조제품","도쿄도","2019-02-12","2,500","불검출","불검출","적합"
"173","밀크초콜릿","오사카부","2019-01-08","1,148","불검출","불검출","적합"
"174","캔디류","시즈오카현","2018-11-30","612","불검출","불검출","적합"
"175","맥주","후쿠오카현","2019-02-04","233,136","불검출","불검출","적합"
"176","맥주","후쿠오카현","2019-02-05","69,792","불검출","불검출","적합"
"177","탄산음료","오사카부","2019-01-23","900","불검출","불검출","적합"
"178","액상차","미에현","2018-10-23","3,000","불검출","불검출","적합"
"179","향신료조제품","시즈오카현","2018-10-10","51","불검출","불검출","적합"
"180","떡류","니가타현","2018-11-05","109","불검출","불검출","적합"
"181","고형차","교토부","2019-02-20","1,000","불검출","불검출","적합"
"182","캔디류","도쿄도","2019-02-01","161","불검출","불검출","적합"
"183","건면","야마가타현","2018-07-01","186","불검출","불검출","적합"
"184","과자","도쿠시마현","2019-01-09","288","불검출","불검출","적합"
"185","자당지방산에스테르","미에현","2019-01-19","1,560","불검출","불검출","적합"
"186","카레(커리)","시즈오카현","2018-12-05","2,877","불검출","불검출","적합"
"187","전분가공품","시즈오카현","2019-02-07","84","불검출","불검출","적합"
"188","향신료조제품","도쿄도","2019-02-22","600","불검출","불검출","적합"
"189","α-아밀라아제(세균성)","시가현","2018-12-13","420","불검출","불검출","적합"
