"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","230,632","-","-","-"
"1","활돔(참돔)","에히메현","2017-01-10","3,080","불검출","불검출","적합"
"2","활방어","에히메현","2017-01-10","1,600","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2017-01-10","2,617","불검출","불검출","적합"
"4","활방어","에히메현","2017-01-10","5,137","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2017-01-10","7,128","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-01-10","7,000","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2017-01-10","4,100","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2017-01-10","3,100","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2017-01-10","8,000","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-01-10","7,000","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-01-10","7,000","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-01-10","9,740","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-01-10","9,390","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2017-01-10","9,655","불검출","불검출","적합"
"15","냉장명태","홋카이도","2017-01-10","2,660","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-01-10","4,000","불검출","불검출","적합"
