"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","93","","37,142","","",""
"1","덱스트린","효고현","2015-09-05","38,400","불검출","불검출","적합"
"2","고구마전분","효고현","2015-10-01","5,000","불검출","불검출","적합"
"3","혼합제제","나가노현","2015-11-11","500","불검출","불검출","적합"
"4","혼합제제","오사카부","2015-12-04","200","불검출","불검출","적합"
"5","과자(스낵과자)","니가타현","2015-12-03","1,315.8","불검출","불검출","적합"
"6","기타천연착향료","오사카부","2015-12-04","900","불검출","불검출","적합"
"7","청주","후쿠이현","2015-10-28","64.8","불검출","불검출","적합"
"8","청주","오카야마현","2015-12-10","43.2","불검출","불검출","적합"
"9","청주","돗토리현","2015-12-16","237.6","불검출","불검출","적합"
"10","청주","돗토리현","2015-12-16","698.4","불검출","불검출","적합"
"11","청주","돗토리현","2015-12-16","540","불검출","불검출","적합"
"12","청주","고치현","2015-02-17","108","불검출","불검출","적합"
"13","청주","니가타현","2015-12-05","43.2","불검출","불검출","적합"
