"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","47","","361,906","","",""
"1","기타가공품","기후현","2015-12-03","379.2","불검출","불검출","적합"
"2","청주","효고현","2015-12-10","216","불검출","불검출","적합"
"3","청주","효고현","2015-12-07","396","불검출","불검출","적합"
"4","청주","효고현","2015-12-09","3,240","불검출","불검출","적합"
"5","청주","효고현","2015-12-02","540","불검출","불검출","적합"
"6","과자(스낵과자)","히로시마현","2015-12-14","128","불검출","불검출","적합"
"7","수산물가공품","후쿠이현","2015-12-10","60","불검출","불검출","적합"
"8","과자(스낵과자)","히로시마현","2015-12-14","96","불검출","불검출","적합"
"9","소스류","가나가와현","2015-12-11","272.25","불검출","불검출","적합"
"10","소스류","가나가와현","2015-12-09","178.85","불검출","불검출","적합"
"11","소스류","가나가와현","2015-12-14","513","불검출","불검출","적합"
"12","소스류","오사카부","2015-12-11","143","불검출","불검출","적합"
"13","말티톨시럽","시즈오카현","2015-11-10","2,000","불검출","불검출","적합"
