"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","커피/건조","브라질","2014-06-15","180","불검출","불검출","적합"
"70","기타가공품","아이치현","2014-07-30","38","불검출","불검출","적합"
"71","혼합제제","가나가와현","2014-07-17","101","불검출","불검출","적합"
"72","합성착향료","도쿄도","2014-07-17","26","불검출","불검출","적합"
"73","합성착향료","도쿄도","2014-07-25","8","불검출","불검출","적합"
"74","합성착향료","도쿄도","2014-07-23","3","불검출","불검출","적합"
"75","합성착향료","도쿄도","2014-07-25","3","불검출","불검출","적합"
"76","합성착향료","효고현","2014-07-25","11","불검출","불검출","적합"
"77","합성착향료","가나가와현","2014-07-26","2","불검출","불검출","적합"
