"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","107","","167,784","","",""
"1","소스류","오사카부","2016-08-16","750","불검출","불검출","적합"
"2","청주","기후현","2016-07-13","173","불검출","불검출","적합"
"3","소스류","효고현","2016-06-20","1,260","불검출","불검출","적합"
"4","과자(스낵과자)","야마가타현","2016-08-23","105","불검출","불검출","적합"
"5","액상커피","시가현","2016-07-28","5,580","불검출","불검출","적합"
"6","즉석조리식품","가가와현","2016-06-13","4,992","불검출","불검출","적합"
"7","초콜릿가공품","사이타마현","2016-08-03","83","불검출","불검출","적합"
"8","커피/건조","콜롬비아","2016-09-01","19,243","불검출","불검출","적합"
"9","빵류(파이)","훗카이도","2016-07-10","36","불검출","불검출","적합"
"10","호박산이나트륨","효고현","2016-06-05","14,400","불검출","불검출","적합"
"11","카레","나라현","2016-07-27","400","불검출","불검출","적합"
"12","가르시니아캄보지
아추출물","시즈오카현","2016-05-10","424","불검출","불검출","적합"
