"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","활성탄","기후현","2016-08-19","300","불검출","불검출","적합"
"15","활성탄","기후현","2016-08-17","500","불검출","불검출","적합"
"16","소스류","에히메현","2016-04-08","360","불검출","불검출","적합"
"17","국수","구마모토현","2016-07-25","306","불검출","불검출","적합"
"18","자당지방산에스테르","시가현","2016-08-29","3,000","불검출","불검출","적합"
"19","기타가공품","시즈오카현","2016-07-11","2,340","불검출","불검출","적합"
"20","초콜릿가공품","훗카이도","2016-08-30","120","불검출","불검출","적합"
"21","혼합제제","사이타마현","2016-08-29","90","불검출","불검출","적합"
"22","합성착향료","가나가와현","2016-09-01","41","불검출","불검출","적합"
"23","프로테아제(세균성)","효고현","2016-06-28","480","불검출","불검출","적합"
"24","빵류(케이크)","훗카이도","2016-08-16","342","불검출","불검출","적합"
"25","캔디류(양갱)","도쿄도","2016-08-22","161","불검출","불검출","적합"
"26","빵류(케이크)","야마나시현","2016-08-19","66","불검출","불검출","적합"
"27","초콜릿","벨기에","2016-07-13","27","불검출","불검출","적합"
"28","패밀리밀크초콜릿","벨기에","2016-07-13","27","불검출","불검출","적합"
"29","과자(한과류)","이시카와현","2016-08-10","8","불검출","불검출","적합"
"30","드레싱","사가현","2016-08-10","11,700","불검출","불검출","적합"
"31","볶은커피","사이타마현","2016-06-29","1,800","불검출","불검출","적합"
"32","빵류(그외 빵류)","영국","2016-02-02","210","불검출","불검출","적합"
"33","밀가루","후쿠오카현","2016-07-15","2,400","불검출","불검출","적합"
"34","음료베이스","사이타마현","2016-07-15","95","불검출","불검출","적합"
"35","두류가공품","오사카부","2016-06-30","4,830","불검출","불검출","적합"
"36","alpha-아밀라아제
(비세균성)","가나가와현","2016-08-22","360","불검출","불검출","적합"
"37","캔디류(사탕)","후쿠시마현","2016-06-02","88","불검출","불검출","적합"
"38","조미건어포류","히로시마현","2016-08-22","200","불검출","불검출","적합"
"39","청주","니가타현","2016-08-04","86","불검출","불검출","적합"
"40","캔디류(사탕)","후쿠시마현","2016-04-02","202","불검출","불검출","적합"
"41","과자(쿠키)","시즈오카현","2016-06-02","400","불검출","불검출","적합"
"42","조미된장","아이치현","2016-08-02","19,000","불검출","불검출","적합"
"43","곡류가공품","군마현","2016-07-09","400","불검출","불검출","적합"
"44","덱스트린","효고현","2016-05-11","12,800","불검출","불검출","적합"
"45","폴리글리세린지방
산에스테르","미에현","2016-07-23","306","불검출","불검출","적합"
"46","청주","니가타현","2016-07-27","497","불검출","불검출","적합"
"47","청주","도치기현","2016-08-24","5,616","불검출","불검출","적합"
