"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","155","","600,511","","",""
"1","활성탄","기후현","2016-08-22","800","불검출","불검출","적합"
"2","과자(스낵과자)","아이치현","2016-08-30","114","불검출","불검출","적합"
"3","초콜릿가공품","미국","2016-07-08","13","불검출","불검출","적합"
"4","추잉껌","아이치현","2016-09-07","2,471","불검출","불검출","적합"
"5","초콜릿가공품","미국","2016-07-14","153","불검출","불검출","적합"
"6","볶은커피","시즈오카현","2016-08-30","7,086","불검출","불검출","적합"
"7","곡류가공품","군마현","2016-07-08","400","불검출","불검출","적합"
"8","백설탕","후쿠오카현","2016-07-07","800","불검출","불검출","적합"
"9","캔디류(양갱)","도쿄도","2016-08-18","165","불검출","불검출","적합"
"10","탄산음료","오사카부","2016-07-24","1,800","불검출","불검출","적합"
"11","캔디류(사탕)","가나가와현","2016-06-02","409","불검출","불검출","적합"
"12","조미된장","아이치현","2016-08-03","17,730","불검출","불검출","적합"
"13","캔디류(사탕)","아이치현","2016-08-29","1,800","불검출","불검출","적합"
