"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","129","","339,515","","",""
"1","복합조미식품","사이타마현","2016-08-23","2,000","불검출","불검출","적합"
"2","소스류","훗카이도","2016-08-05","4,000","불검출","불검출","적합"
"3","액상차","야마구치현","","6,720","불검출","불검출","적합"
"4","수산화칼슘","고치현","2016-08-05","10,000","불검출","불검출","적합"
"5","밀크초콜릿","훗카이도","2016-09-06","30","불검출","불검출","적합"
"6","화이트초콜릿","훗카이도","2016-09-06","72","불검출","불검출","적합"
"7","합성착향료","가나가와현","2016-08-29","2","불검출","불검출","적합"
"8","청주","효고현","2016-08-24","731","불검출","불검출","적합"
"9","청주","효고현","2016-08-04","144","불검출","불검출","적합"
"10","히알루론산제품","기후현","2016-07-04","106","불검출","불검출","적합"
"11","즉석조리식품","가나가와현","2016-08-04","4,440","불검출","불검출","적합"
"12","소스류","나가사키현","2016-07-22","553","불검출","불검출","적합"
"13","기타천연착향료","오카야마현","2016-07-08","360","불검출","불검출","적합"
