"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-05-31","1,300","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-05-31","1,300","불검출","불검출","적합"
"3","냉장다랑어(참다랑어)","나가사키현","2019-05-31","53","불검출","불검출","적합"
"4","활돔(돌돔)","나가사키현","2019-05-31","538","불검출","불검출","적합"
"5","냉동큰실말","오키나와현","2019-05-31","1,000","불검출","불검출","적합"
"6","냉동다랑어(남방참다랑어,목살)","인도양","2019-05-31","284","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-05-31","6,979","불검출","불검출","적합"
"8","냉장고등어","후쿠오카현","2019-05-31","1,000","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2019-05-31","90","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-05-31","678","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-05-31","1,300","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-05-31","6,931","불검출","불검출","적합"
"13","활가리비","홋카이도","2019-05-31","7,000","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-05-31","6,864","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-05-31","6,976","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-05-31","1,651","불검출","불검출","적합"
"17","냉장명태","홋카이도","2019-05-31","1,300","불검출","불검출","적합"
"18","냉동다랑어(눈다랑어,목살)","태평양","2019-05-31","1,110","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-05-31","1,748","불검출","불검출","적합"
"20","활돔(벵에돔)","가고시마현","2019-05-31","326","불검출","불검출","적합"
