"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","냉장갈치","오이타현","2014-12-29","1,970","불검출","불검출","적합"
"28","냉장갈치","오이타현","2014-12-29","670","불검출","불검출","적합"
"29","냉장갈치","후쿠오카현","2014-12-29","1,162","불검출","불검출","적합"
"30","냉장갈치","히로시마현","2014-12-29","155","불검출","불검출","적합"
"31","냉장민어(수조기)","야마구치현","2014-12-29","60","불검출","불검출","적합"
"32","냉장명태","홋카이도","2014-12-29","3,440","불검출","불검출","적합"
"33","냉장갈치","와카야마현","2014-12-29","12,324","불검출","불검출","적합"
"34","냉장돔(참돔)","야마구치현","2014-12-29","269","불검출","불검출","적합"
"35","냉장가오리","야마구치현","2014-12-29","664","불검출","불검출","적합"
"36","냉장홍어","홋카이도","2014-12-29","4,620","불검출","불검출","적합"
"37","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-12-29","4,840","불검출","불검출","적합"
