"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-01-03","7,140","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2018-01-03","2,907","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-01-03","1,428","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-01-03","2,416","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-01-03","2,600","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-01-03","2,414","불검출","불검출","적합"
"7","활대합(북방대합)","홋카이도","2018-01-03","1,476","불검출","불검출","적합"
"8","활방어","에히메현","2018-01-03","7,989","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2018-01-03","7,008","불검출","불검출","적합"
"10","냉동가리비살","홋카이도","2018-01-03","500","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2018-01-03","2,603","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-01-03","2,416","불검출","불검출","적합"
"13","냉동다랑어(참다랑어,F,횟감)","구마모토현","2018-01-03","22","불검출","불검출","적합"
"14","활방어","에히메현","2018-01-03","3,966","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-01-03","7,858","불검출","불검출","적합"
"16","활가리비","홋카이도","2018-01-03","6,686","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2018-01-03","2,403","불검출","불검출","적합"
"합계","","-","-","61,832","-","-","-"
