"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","복합조미식품","효고현","2014-05-20","450","불검출","불검출","적합"
"20","복합조미식품","효고현","2014-05-20","450","불검출","불검출","적합"
"21","복합조미식품","효고현","2014-05-21","450","불검출","불검출","적합"
"22","소스류","오사카부","2014-04-25","480","불검출","불검출","적합"
"23","혼합제제","시가현","2014-05-16","4,800","불검출","불검출","적합"
"24","혼합간장","후쿠오카현","2014-05-22","1,050","불검출","불검출","적합"
"25","소스류","지바현","2014-05-14","1,100","불검출","불검출","적합"
"26","침출차","시마네현","2014-05-13","5,000.63","불검출","불검출","적합"
"27","혼합제제","효고현","2014-05-20","30","불검출","불검출","적합"
"28","혼합제제","효고현","2014-05-20","100","불검출","불검출","적합"
"29","혼합제제","오사카부","2014-04-17","240","불검출","불검출","적합"
"30","캔디류(사탕)","미에현","2014-04-10","633.6","불검출","불검출","적합"
"31","캔디류(사탕)","미에현","2014-05-02","633.6","불검출","불검출","적합"
"32","혼합제제","오카야마현","2014-04-10","330","불검출","불검출","적합"
"33","혼합제제","오카야마현","2014-05-01","90","불검출","불검출","적합"
"34","혼합제제","오카야마현","2014-04-02","75","불검출","불검출","적합"
"35","혼합제제","가나가와현","2014-05-19","345","불검출","불검출","적합"
"36","혼합제제","오카야마현","2014-05-14","45","불검출","불검출","적합"
"37","혼합제제","오카야마현","2014-05-16","150","불검출","불검출","적합"
"38","혼합제제","오카야마현","2014-05-15","90","불검출","불검출","적합"
"39","혼합제제","이바라키현","2014-05-16","375","불검출","불검출","적합"
"40","혼합제제","오카야마현","2014-05-14","120","불검출","불검출","적합"
"41","혼합제제","가나가와현","2014-05-16","345","불검출","불검출","적합"
