"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","맥주","아이치현","2016-09-21","20,200","불검출","불검출","적합"
"83","소스류","군마현","2016-09-09","319","불검출","불검출","적합"
"84","국수","사이타마현","2016-10-06","700","불검출","불검출","적합"
"85","인스턴트커피","군마현","2016-09-04","1,431","불검출","불검출","적합"
"86","과자(쿠키)","시가현","2016-10-17","1,053","불검출","불검출","적합"
"87","혼합제제","도치기현","2016-10-20","150","불검출","불검출","적합"
"88","소스류","나가사키현","2016-09-23","1,254","불검출","불검출","적합"
"89","소스류","아이치현","2016-10-13","1,945","불검출","불검출","적합"
"90","드레싱","사가현","2016-09-17","3,337","불검출","불검출","적합"
"91","과자(쿠키)","도쿠시마현","2016-10-12","926","불검출","불검출","적합"
"92","히알루론산제품","기후현","2016-10-04","35","불검출","불검출","적합"
"93","과자(스낵과자)","니가타현","2016-10-07","168","불검출","불검출","적합"
"94","과자(한과류)","나가노현","2016-10-11","442","불검출","불검출","적합"
