"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 104건","","","","820,847","","",""
"1","청주","히로시마현","2018-04-03","936","불검출","불검출","적합"
"2","청주","히로시마현","2018-05-09","180","불검출","불검출","적합"
"3","청주","후쿠이현","2018-06-04","86","불검출","불검출","적합"
"4","청주","야마가타현","2018-06-15","22","불검출","불검출","적합"
"5","청주","야마가타현","2018-06-15","173","불검출","불검출","적합"
"6","청주","야마가타현","2018-06-08","432","불검출","불검출","적합"
"7","소주","교토부","2018-05-14","126","불검출","불검출","적합"
"8","청주","효고현","2018-06-14","378","불검출","불검출","적합"
"9","소주","가고시마현","2018-04-18","86","불검출","불검출","적합"
"10","소주","가고시마현","2018-06-18","216","불검출","불검출","적합"
"11","청주","야마가타현","2018-06-08","144","불검출","불검출","적합"
"12","청주","히로시마현","2018-07-04","720","불검출","불검출","적합"
"13","건면","가가와현","2018-05-01","37","불검출","불검출","적합"
"14","비타민B1","오키나와현","2018-05-15","52","불검출","불검출","적합"
"15","혼합제제","가나가와현","2018-07-12","105","불검출","불검출","적합"
