"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활방어(잿방어)","구마모토현","2018-08-03","3,653","불검출","불검출","적합"
"2","냉동다랑어(남방참다랑어)","인도양","2018-08-03","215","불검출","불검출","적합"
"3","냉동새치(황새치,F,횟감)","태평양","2018-08-03","760","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2018-08-03","9,447","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2018-08-03","9,493","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","대서양","2018-08-03","167","불검출","불검출","적합"
"7","냉동다랑어(참다랑어,목살)","대서양","2018-08-03","101","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-08-03","2,280","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","대서양","2018-08-03","480","불검출","불검출","적합"
"10","냉동민어(수조기)","후쿠오카현","2018-08-03","225","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-08-03","7,117","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-08-03","7,212","불검출","불검출","적합"
"13","활가리비","홋카이도","2018-08-03","6,904","불검출","불검출","적합"
"14","냉동다랑어(남방참다랑어,목살)","인도양","2018-08-03","170","불검출","불검출","적합"
"15","냉동돔(황돔)","후쿠오카현","2018-08-03","1,064","불검출","불검출","적합"
"합계","","-","-","49,288","-","-","-"
