"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","102","","232,654","","",""
"1","혼합제제","효고현","2016-04-15","34","불검출","불검출","적합"
"2","소스류","이바라키현","2016-03-27","150","불검출","불검출","적합"
"3","혼합제제","효고현","2016-04-14","85","불검출","불검출","적합"
"4","혼합제제","효고현","2016-04-14","17","불검출","불검출","적합"
"5","혼합제제","효고현","2016-04-18","17","불검출","불검출","적합"
"6","혼합제제","효고현","2016-04-15","34","불검출","불검출","적합"
"7","혼합제제","효고현","2016-04-18","17","불검출","불검출","적합"
"8","기타가공품","히로시마현","2016-04-09","158","불검출","불검출","적합"
"9","즉석섭취식품","나라현","2015-10-20","154","불검출","불검출","적합"
"10","혼합제제","효고현","2016-04-18","17","불검출","불검출","적합"
"11","기타주류","지바현","2016-04-01","4,020","불검출","불검출","적합"
"12","청주","기후현","2016-03-03","86","불검출","불검출","적합"
"13","기타주류","지바현","2016-02-26","4,020","불검출","불검출","적합"
