"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","소스류","시즈오카현","2015-09-07","800","불검출","불검출","적합"
"44","소스류","가가와현","2015-09-01","72","불검출","불검출","적합"
"45","혼합제제","가나가와현","2015-10-04","180","불검출","불검출","적합"
"46","청주","효고현","2015-10-23","7,776","불검출","불검출","적합"
"47","소스류","히로시마현","2015-10-08","2,998.8","불검출","불검출","적합"
"48","소스류","히로시마현","2015-10-06","5,052.6","불검출","불검출","적합"
"49","소스류","히로시마현","2015-10-02","3,528","불검출","불검출","적합"
"50","빵류(케이크)","돗토리현","2015-10-13","1,984","불검출","불검출","적합"
"51","빵류(케이크)","돗토리현","2015-10-16","1,862.96","불검출","불검출","적합"
"52","기타가공품","이바라키현","2015-10-07","9,000","불검출","불검출","적합"
"53","합성착향료","가나가와현","2015-10-21","61","불검출","불검출","적합"
"54","합성착향료","가나가와현","2015-10-21","11","불검출","불검출","적합"
"55","합성착향료","가나가와현","2015-10-21","6","불검출","불검출","적합"
"56","합성착향료","가나가와현","2015-10-21","5","불검출","불검출","적합"
"57","건어포류","효고현","2015-09-30","20","불검출","불검출","적합"
"58","국수","나가사키현","2015-09-10","126","불검출","불검출","적합"
"59","혼합제제","와카야마현","2015-10-05","15","불검출","불검출","적합"
"60","혼합제제","와카야마현","2015-10-02","30","불검출","불검출","적합"
"61","혼합제제","와카야마현","2015-10-05","30","불검출","불검출","적합"
"62","혼합제제","와카야마현","2015-10-06","105","불검출","불검출","적합"
"63","혼합제제","와카야마현","2015-10-06","90","불검출","불검출","적합"
"64","혼합제제","와카야마현","2015-10-07","105","불검출","불검출","적합"
"65","혼합제제","지바현","2015-08-05","500","불검출","불검출","적합"
"66","당류가공품","오카야마현","2015-02-09","40","불검출","불검출","적합"
"67","식용유지가공품","이바라키현","2015-10-01","3,000","불검출","불검출","적합"
"68","식용유지가공품","이바라키현","2015-05-15","300","불검출","불검출","적합"
"69","혼합제제","나가노현","2015-10-19","200","불검출","불검출","적합"
"70","혼합제제","사이타마현","2015-10-19","600","불검출","불검출","적합"
"71","장류절임","나가사키현","2015-09-28","80","불검출","불검출","적합"
"72","인스턴트커피","군마현","2015-09-18","432","불검출","불검출","적합"
