"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동새치(황새치,F,횟감)","대서양","2019-07-12","495","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-07-12","15,509","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2019-07-12","9,789","불검출","불검출","적합"
"4","활돔(돌돔)","에히메현","2019-07-12","489","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2019-07-12","5,269","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-07-12","7,792","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2019-07-12","784","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-07-12","7,200","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2019-07-12","3,400","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-07-12","7,663","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2019-07-12","665","불검출","불검출","적합"
"12","활돔(벤자리)","에히메현","2019-07-12","967","불검출","불검출","적합"
"13","활방어(잿방어)","에히메현","2019-07-12","1,962","불검출","불검출","적합"
"14","냉장갈치","오이타현","2019-07-12","145","불검출","불검출","적합"
"15","활전갱이(흑점줄전갱이)","에히메현","2019-07-12","934","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-07-12","7,100","불검출","불검출","적합"
"17","냉동홍어","홋카이도","2019-07-12","12,954","불검출","불검출","적합"
"18","냉동새치(황새치,목살,횟감)","대서양","2019-07-12","235","불검출","불검출","적합"
"합계","","-","-","83,352","-","-","-"
